day,phase,pv_m2,structure_kg,launched_m2,cum_area_m2,optical_depth,power_GW_1AU_equiv,mass_drivers_online,energy_kWh,resource_remaining_kg,used_mass_kg_day,transport_MW_used,transport_MWh,band_0_area_m2,band_1_area_m2,band_2_area_m2,band_0_od,band_1_od,band_2_od
135,0,43379.68257946075,130139.04773838223,0.0,0.0,0.0,0.0,1,759763.3654525249,1.5425034164089382e+18,136646.00012530133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0,43449.655237415194,130348.96571224558,0.0,0.0,0.0,0.0,1,760988.8853027392,1.5425034164088013e+18,136866.41399785786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0,43519.23063794218,130557.69191382654,0.0,0.0,0.0,0.0,1,762207.4474800962,1.5425034164086643e+18,137085.57650951785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0,43588.41389072248,130765.24167216744,0.0,0.0,0.0,0.0,1,763419.1414769124,1.5425034164085268e+18,137303.5037557758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0,43657.21000352717,130971.63001058152,0.0,0.0,0.0,0.0,1,764624.0550006293,1.5425034164083894e+18,137520.2115111106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0,43725.62388496158,131176.87165488474,0.0,0.0,0.0,0.0,1,765822.2740218741,1.5425034164082516e+18,137735.715237629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0,43793.6603471165,131380.9810413495,0.0,0.0,0.0,0.0,1,767013.8828208925,1.5425034164081137e+18,137950.03009341698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0,43861.32410813046,131583.97232439136,0.0,0.0,0.0,0.0,1,768198.9640324245,1.5425034164079754e+18,138163.17094061093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0,43928.61979466645,131785.85938399934,0.0,0.0,0.0,0.0,1,769377.5986890836,1.5425034164078372e+18,138375.15235319932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0,43995.55194430676,131986.65583292028,0.0,0.0,0.0,0.0,1,770549.8662632997,1.5425034164076987e+18,138585.9886245663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0,44062.125007869065,132186.3750236072,0.0,0.0,0.0,0.0,1,771715.8447078847,1.5425034164075597e+18,138795.69377478756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0,44128.343351646836,132385.0300549405,0.0,0.0,0.0,0.0,1,772875.6104952699,1.5425034164074207e+18,139004.28155768753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0,44194.2112595771,132582.6337787313,0.0,0.0,0.0,0.0,1,774029.2386554747,1.5425034164072817e+18,139211.76546766786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0,44259.732935338456,132779.1988060154,0.0,0.0,0.0,0.0,1,775176.8028128509,1.5425034164071421e+18,139418.15874631616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0,44324.91250438182,132974.73751314546,0.0,0.0,0.0,0.0,1,776318.3752216487,1.5425034164070026e+18,139623.47438880274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0,44389.7540158967,133169.2620476901,0.0,0.0,0.0,0.0,1,777454.0268004573,1.5425034164068626e+18,139827.7251500746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0,44454.26144471544,133362.78433414633,0.0,0.0,0.0,0.0,1,778583.8271655531,1.5425034164067226e+18,140030.92355085365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0,44518.4386931576,133555.31607947283,0.0,0.0,0.0,0.0,1,779707.844663205,1.5425034164065825e+18,140233.08188344646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0,44582.28959281698,133746.86877845094,0.0,0.0,0.0,0.0,1,780826.1464009718,1.542503416406442e+18,140434.21221737348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0,44645.81790629323,133937.4537188797,0.0,0.0,0.0,0.0,1,781938.7982780304,1.5425034164063014e+18,140634.3264048237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0,44709.027328870274,134127.0819866108,0.0,0.0,0.0,0.0,1,783045.8650145716,1.5425034164061606e+18,140833.43608594136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0,44771.921490143315,134315.76447042995,0.0,0.0,0.0,0.0,1,784147.4101802973,1.5425034164060196e+18,141031.55269395144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0,44834.503955596585,134503.51186678975,0.0,0.0,0.0,0.0,1,785243.4962220519,1.5425034164058783e+18,141228.68746012924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0,44896.77822813333,134690.33468439998,0.0,0.0,0.0,0.0,1,786334.1844906199,1.542503416405737e+18,141424.85141861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0,44958.747749559974,134876.2432486799,0.0,0.0,0.0,0.0,1,787419.53526672,1.5425034164055951e+18,141620.0554111139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0,45020.41590202611,135061.2477060783,0.0,0.0,0.0,0.0,1,788499.6077862246,1.5425034164054533e+18,141814.31009138224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0,45081.786009421696,135245.3580282651,0.0,0.0,0.0,0.0,1,789574.460264632,1.5425034164053115e+18,142007.62592967835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0,45142.86133873329,135428.58401619986,0.0,0.0,0.0,0.0,1,790644.1499208182,1.5425034164051692e+18,142200.01321700987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0,45203.645101360424,135610.93530408127,0.0,0.0,0.0,0.0,1,791708.7330000943,1.5425034164050268e+18,142391.48206928532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0,45264.14045439391,135792.42136318175,0.0,0.0,0.0,0.0,1,792768.2647965931,1.5425034164048842e+18,142582.04243134084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0,45324.35050185703,135973.0515055711,0.0,0.0,0.0,0.0,1,793822.7996750086,1.5425034164047414e+18,142771.70408084965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0,45384.27829591115,136152.83488773342,0.0,0.0,0.0,0.0,1,794872.3910917116,1.5425034164045985e+18,142960.4766321201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0,45443.926838026826,136331.78051408048,0.0,0.0,0.0,0.0,1,795917.0916152606,1.5425034164044554e+18,143148.3695397845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0,45503.29908012186,136509.8972403656,0.0,0.0,0.0,0.0,1,796956.952946333,1.542503416404312e+18,143335.39210238386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0,45562.39792566697,136687.19377700088,0.0,0.0,0.0,0.0,1,797992.0259370923,1.5425034164041684e+18,143521.5534658509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0,45621.22623076062,136863.67869228186,0.0,0.0,0.0,0.0,1,799022.3606100109,1.5425034164040248e+18,143706.86262689595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0,45679.7868051739,137039.3604155217,0.0,0.0,0.0,0.0,1,800048.0061761711,1.542503416403881e+18,143891.32843629777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0,45738.082413366246,137214.24724009875,0.0,0.0,0.0,0.0,1,801069.0110530554,1.5425034164037368e+18,144074.95960210369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0,45796.11577547339,137388.3473264202,0.0,0.0,0.0,0.0,1,802085.4228818484,1.5425034164035924e+18,144257.76469274118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0,45853.88956826803,137561.66870480406,0.0,0.0,0.0,0.0,1,803097.2885442632,1.542503416403448e+18,144439.75214004426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0,45911.406426094436,137734.21927828327,0.0,0.0,0.0,0.0,1,804104.6541789104,1.5425034164033034e+18,144620.93024219744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0,45968.66894177771,137906.00682533314,0.0,0.0,0.0,0.0,1,805107.5651972219,1.5425034164031588e+18,144801.30716659978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0,46025.67966750852,138077.03900252556,0.0,0.0,0.0,0.0,1,806106.0662989481,1.5425034164030136e+18,144980.89095265185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0,46082.441115704125,138247.32334711237,0.0,0.0,0.0,0.0,1,807100.2014872372,1.5425034164028685e+18,145159.689514468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0,46138.955759846496,138416.8672795395,0.0,0.0,0.0,0.0,1,808090.0140833141,1.5425034164027233e+18,145337.71064351648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0,46195.22603529817,138585.6781058945,0.0,0.0,0.0,0.0,1,809075.5467407693,1.5425034164025777e+18,145514.96201118923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0,46251.25434009667,138753.76302029,0.0,0.0,0.0,0.0,1,810056.8414594737,1.542503416402432e+18,145691.4511713045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0,46307.04303572802,138921.12910718407,0.0,0.0,0.0,0.0,1,811033.939599126,1.542503416402286e+18,145867.18556254328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0,46362.594447880234,139087.7833436407,0.0,0.0,0.0,0.0,1,812006.8818924472,1.5425034164021402e+18,146042.17251082274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0,46417.91086717708,139253.73260153126,0.0,0.0,0.0,0.0,1,812975.7084580351,1.542503416401994e+18,146216.4192316078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0,46472.994549893134,139418.98364967937,0.0,0.0,0.0,0.0,1,813940.458812886,1.5425034164018476e+18,146389.93283216335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0,46527.84771865029,139583.54315595087,0.0,0.0,0.0,0.0,1,814901.1718845952,1.5425034164017009e+18,146562.7203137484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0,46582.4725630967,139747.4176892901,0.0,0.0,0.0,0.0,1,815857.8860232453,1.5425034164015542e+18,146734.7885737546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0,46636.871240568355,139910.61372170507,0.0,0.0,0.0,0.0,1,816810.6390129965,1.5425034164014072e+18,146906.14440779033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0,46691.04587673399,140073.13763020196,0.0,0.0,0.0,0.0,1,817759.468083379,1.5425034164012603e+18,147076.79451171207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0,46744.9985662238,140234.9956986714,0.0,0.0,0.0,0.0,1,818704.4099203073,1.542503416401113e+18,147246.745483605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0,46798.73137324258,140396.19411972776,0.0,0.0,0.0,0.0,1,819645.5006768156,1.5425034164009656e+18,147416.00382571414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0,46852.24633216735,140556.73899650204,0.0,0.0,0.0,0.0,1,820582.7759835278,1.542503416400818e+18,147584.57594632715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0,46905.54544813049,140716.63634439147,0.0,0.0,0.0,0.0,1,821516.2709588683,1.5425034164006702e+18,147752.46816161106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0,46958.6306975884,140875.8920927652,0.0,0.0,0.0,0.0,2,822446.0202190238,1.5425034164005222e+18,147919.68669740346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0,47011.50402887627,141034.5120866288,0.0,0.0,0.0,0.0,2,823372.0578876575,1.5425034164003743e+18,148086.23769096023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0,47064.167362749315,141192.50208824794,0.0,0.0,0.0,0.0,2,824294.4176053904,1.542503416400226e+18,148252.12719266035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0,47116.62259291098,141349.86777873294,0.0,0.0,0.0,0.0,2,825213.1325390512,1.5425034164000776e+18,148417.3611676696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0,47168.87158652835,141506.61475958506,0.0,0.0,0.0,0.0,2,826128.2353907035,1.5425034163999288e+18,148581.9454975643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0,47220.91618473525,141662.74855420573,0.0,0.0,0.0,0.0,2,827039.7584064578,1.54250341639978e+18,148745.885981916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0,47272.75820312326,141818.27460936978,0.0,0.0,0.0,0.0,2,827947.7333850712,1.5425034163996314e+18,148909.18833983826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0,47324.399432221246,141973.19829666373,0.0,0.0,0.0,0.0,2,828852.1916863443,1.542503416399482e+18,149071.8582114969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0,47375.84163796334,142127.52491389003,0.0,0.0,0.0,0.0,2,829753.1642393206,1.542503416399333e+18,149233.90115958452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0,47427.08656214613,142281.25968643837,0.0,0.0,0.0,0.0,2,830650.6815502911,1.5425034163991836e+18,149395.32267076027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0,47478.135922874986,142434.40776862495,0.0,0.0,0.0,0.0,2,831544.7737106131,1.542503416399034e+18,149556.1281570562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0,47528.99141500017,142586.9742450005,0.0,0.0,0.0,0.0,2,832435.4704043476,1.5425034163988844e+18,149716.32295725055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0,47579.65471054267,142738.96413162802,0.0,0.0,0.0,0.0,2,833322.8009157173,1.5425034163987343e+18,149875.91233820943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0,47630.12745911036,142890.3823773311,0.0,0.0,0.0,0.0,2,834206.7941363957,1.5425034163985843e+18,150034.90149619765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0,47680.411288304516,143041.23386491355,0.0,0.0,0.0,0.0,2,835087.4785726271,1.5425034163984343e+18,150193.29555815924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0,47730.50780411713,143191.52341235135,0.0,0.0,0.0,0.0,2,835964.8823521849,1.5425034163982838e+18,150351.09958296892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0,47780.41859131913,143341.25577395738,0.0,0.0,0.0,0.0,2,836839.0332311711,1.5425034163981332e+18,150508.31856265524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0,47830.14521383989,143490.43564151967,0.0,0.0,0.0,0.0,2,837709.958600663,1.5425034163979827e+18,150664.95742359565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0,47879.689215138096,143639.0676454143,0.0,0.0,0.0,0.0,2,838577.6854932092,1.542503416397832e+18,150821.021027685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0,47929.052118564454,143787.15635569335,0.0,0.0,0.0,0.0,2,839442.2405891812,1.542503416397681e+18,150976.51417347803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0,47978.235427716136,143934.7062831484,0.0,0.0,0.0,0.0,2,840303.6502229819,1.5425034163975299e+18,151131.44159730582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0,48027.24062678354,144081.7218803506,0.0,0.0,0.0,0.0,2,841161.9403891196,1.5425034163973786e+18,151285.80797436813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0,48076.06918088921,144228.2075426676,0.0,0.0,0.0,0.0,2,842017.1367481421,1.542503416397227e+18,151439.61791980098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0,48124.72253641946,144374.1676092584,0.0,0.0,0.0,0.0,2,842869.2646324462,1.5425034163970755e+18,151592.87598972133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0,48173.20212134865,144519.60636404596,0.0,0.0,0.0,0.0,2,843718.3490519569,1.5425034163969236e+18,151745.58668224825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0,48221.509345556435,144664.52803666928,0.0,0.0,0.0,0.0,2,844564.4146996837,1.5425034163967718e+18,151897.75443850274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0,48269.64560113805,144808.93680341414,0.0,0.0,0.0,0.0,2,845407.485957155,1.5425034163966198e+18,152049.38364358485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0,48317.61226270808,144952.83678812423,0.0,0.0,0.0,0.0,2,846247.5868997384,1.5425034163964675e+18,152200.47862753045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0,48365.41068769747,145096.2320630924,0.0,0.0,0.0,0.0,2,847084.7413018423,1.5425034163963151e+18,152351.04366624702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0,48413.04221664439,145239.12664993314,0.0,0.0,0.0,0.0,2,847918.972642011,1.5425034163961628e+18,152501.0829824298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0,48460.508173478716,145381.52452043616,0.0,0.0,0.0,0.0,2,848750.3041079069,1.54250341639601e+18,152650.60074645796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0,48507.80986580064,145523.42959740193,0.0,0.0,0.0,0.0,2,849578.7586011891,1.5425034163958572e+18,152799.60107727203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0,48554.948585153325,145664.84575545994,0.0,0.0,0.0,0.0,2,850404.3587422898,1.5425034163957043e+18,152948.08804323294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0,48601.925607289755,145805.77682186928,0.0,0.0,0.0,0.0,2,851227.1268750887,1.5425034163955512e+18,153096.06566296273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0,48648.742192434154,145946.22657730247,0.0,0.0,0.0,0.0,2,852047.0850714897,1.542503416395398e+18,153243.5379061676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0,48695.399585537874,146086.19875661362,0.0,0.0,0.0,0.0,2,852864.2551359038,1.5425034163952445e+18,153390.50869444432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0,48741.899016529904,146225.6970495897,0.0,0.0,0.0,0.0,2,853678.6586096366,1.542503416395091e+18,153536.9819020692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0,48788.241700562394,146364.7251016872,0.0,0.0,0.0,0.0,2,854490.3167751875,1.5425034163949373e+18,153682.96135677156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0,48834.428838250904,146503.28651475272,0.0,0.0,0.0,0.0,2,855299.2506604589,1.5425034163947835e+18,153828.45084049035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0,48880.46161590991,146641.38484772973,0.0,0.0,0.0,0.0,2,856105.4810428796,1.5425034163946296e+18,153973.45409011623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0,48926.34120578342,146779.02361735026,0.0,0.0,0.0,0.0,2,856909.0284534453,1.5425034163944755e+18,154117.97479821777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0,48972.0687662709,146916.2062988127,0.0,0.0,0.0,0.0,2,857709.9131806735,1.5425034163943212e+18,154262.01661375334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0,49017.64544214871,147052.93632644613,0.0,0.0,0.0,0.0,2,858508.1552744841,1.5425034163941668e+18,154405.58314276845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0,49063.07236478699,147189.21709436097,0.0,0.0,0.0,0.0,2,859303.7745499961,1.5425034163940122e+18,154548.67794907902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0,49108.35065236224,147325.05195708672,0.0,0.0,0.0,0.0,2,860096.790591252,1.5425034163938575e+18,154691.30455494105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0,49153.481410065666,147460.444230197,0.0,0.0,0.0,0.0,2,860887.222754866,1.5425034163937027e+18,154833.46644170684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,1,78717.54516849178,236152.63550547534,0.0,0.0,0.0,0.0,2,1378680.1442777617,1.5425034163934548e+18,247960.2672807491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,1,78789.28750866628,236367.86252599885,0.0,0.0,0.0,0.0,2,1379936.6588157965,1.5425034163932065e+18,248186.2556522988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,1,78860.79898453956,236582.39695361868,0.0,0.0,0.0,0.0,2,1381189.1299346993,1.5425034163929582e+18,248411.51680129961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,1,78932.08128451467,236796.243853544,0.0,0.0,0.0,0.0,2,1382437.587205614,1.5425034163927094e+18,248636.0560462212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,1,79003.13607778854,237009.40823336566,0.0,0.0,0.0,0.0,2,1383682.059863301,1.5425034163924605e+18,248859.87864503392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,1,79073.9650146478,237221.89504394343,0.0,0.0,0.0,0.0,2,1384922.5768113227,1.5425034163922115e+18,249082.98979614058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,1,79144.56972675891,237433.70918027672,0.0,0.0,0.0,0.0,2,1386159.1666271214,1.5425034163919624e+18,249305.39463929055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,1,79214.95182745263,237644.8554823579,0.0,0.0,0.0,0.0,2,1387391.8575670037,1.5425034163917128e+18,249527.0982564758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,1,79285.11291200313,237855.33873600938,0.0,0.0,0.0,0.0,2,1388620.6775710287,1.542503416391463e+18,249748.10567280985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,1,79355.05455790157,238065.16367370472,0.0,0.0,0.0,0.0,2,1389845.654267798,1.542503416391213e+18,249968.42185738997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,1,79424.77832512469,238274.33497537405,0.0,0.0,0.0,0.0,2,1391066.8149791616,1.542503416390963e+18,250188.05172414274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,1,79494.28575639805,238482.85726919412,0.0,0.0,0.0,0.0,2,1392284.1867248279,1.5425034163907123e+18,250407.00013265383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,1,79563.57837745447,238690.73513236336,0.0,0.0,0.0,0.0,2,1393497.7962268896,1.5425034163904617e+18,250625.27188898154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,1,79632.65769728749,238897.97309186248,0.0,0.0,0.0,0.0,2,1394707.669914263,1.542503416390211e+18,250842.8717464556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,1,79701.52520840014,239104.57562520044,0.0,0.0,0.0,0.0,2,1395913.8339270458,1.54250341638996e+18,251059.80440646046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,1,79770.18238704896,239310.54716114688,0.0,0.0,0.0,0.0,2,1397116.31412079,1.5425034163897085e+18,251276.07451920424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,1,79838.63069348359,239515.89208045075,0.0,0.0,0.0,0.0,2,1398315.1360706978,1.5425034163894572e+18,251491.6866844733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,1,79906.87157218179,239720.61471654536,0.0,0.0,0.0,0.0,2,1399510.3250757395,1.5425034163892055e+18,251706.6454523726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,1,79974.90645208019,239924.71935624056,0.0,0.0,0.0,0.0,3,1400701.9061626939,1.5425034163889536e+18,251920.9553240526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,1,80042.73674680079,240128.21024040238,0.0,0.0,0.0,0.0,3,1401889.9040901146,1.5425034163887014e+18,252134.6207524225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,1,80110.36385487329,240331.09156461986,0.0,0.0,0.0,0.0,3,1403074.3433522244,1.542503416388449e+18,252347.64614285086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,1,80177.78915995323,240533.36747985968,0.0,0.0,0.0,0.0,3,1404255.2481827377,1.5425034163881964e+18,252560.03585385266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,1,80245.01403103642,240735.04209310928,0.0,0.0,0.0,0.0,3,1405432.642558612,1.5425034163879437e+18,252771.79419776474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,1,80312.03982266929,240936.11946800785,0.0,0.0,0.0,0.0,3,1406606.5502037366,1.5425034163876908e+18,252982.92544140824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,1,80378.86787515535,241136.603625466,0.0,0.0,0.0,0.0,3,1407776.9945925456,1.5425034163874376e+18,253193.4338067393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,1,80445.49951475821,241336.49854427465,0.0,0.0,0.0,0.0,3,1408943.9989535748,1.542503416387184e+18,253403.32347148837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,1,80511.93605390078,241535.80816170236,0.0,0.0,0.0,0.0,3,1410107.5862729498,1.5425034163869304e+18,253612.5985697875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,1,80578.17879136083,241734.53637408247,0.0,0.0,0.0,0.0,3,1411267.7792978121,1.5425034163866767e+18,253821.2631927866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,1,80644.22901246329,241932.68703738984,0.0,0.0,0.0,0.0,3,1412424.6005396866,1.5425034163864225e+18,254029.32138925933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,1,80710.08798926893,242130.2639678068,0.0,0.0,0.0,0.0,3,1413578.0722777855,1.5425034163861683e+18,254236.77716619713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,1,80775.75698075985,242327.27094227955,0.0,0.0,0.0,0.0,3,1414728.2165622585,1.5425034163859139e+18,254443.63448939353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,1,80841.23723302162,242523.71169906488,0.0,0.0,0.0,0.0,3,1415875.0552173816,1.5425034163856594e+18,254649.8972840181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,1,80906.52997942225,242719.58993826678,0.0,0.0,0.0,0.0,3,1417018.6098446914,1.5425034163854044e+18,254855.56943518014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,1,80971.63644078805,242914.9093223641,0.0,0.0,0.0,0.0,3,1418158.9018260671,1.5425034163851494e+18,255060.65478848232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,1,81036.55782557632,243109.673476729,0.0,0.0,0.0,0.0,3,1419295.9523267532,1.5425034163848942e+18,255265.15715056544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,1,81101.29533004528,243303.88599013587,0.0,0.0,0.0,0.0,3,1420429.7822983356,1.5425034163846387e+18,255469.08028964265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
